IDENT,LOCATION,PART,TGGEDPROBLEM
103659,#3,INTAKE GASKET,LEAKING
103659,#3,INTAKE GASKET,LEAKING
103659,#3,INTAKE GASKET,LEAKING
103659,#3,INTAKE GASKET,LEAKING
103659,#3,INTAKE GASKET,LEAKING
103660,#2 CYL,"BEYOND, BAFFLE",CRACK
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103661,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103662,#2,INTAKE GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103663,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103664,#3,ROCKER COVER GASKET,LEAKING
103665,#3,AFT BAFFLE SCREW APPEARS,
103666,FWD LWR,"ENG SEAL, INTAKE",WORN
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103667,#2,INTAKE,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103668,CYL #2,INTAKE GASKET,LEAKING
103669,L/H ENG #2,BAFFLE,LOOSE
103670,"#1, 2, 4",ROCKER GASKETS,LEAKING
103671,"2, 3, 4",INTAKE GASKETS,LEAKING
103671,"2, 3, 4",INTAKE GASKETS,LEAKING
103671,"2, 3, 4",INTAKE GASKETS,LEAKING
103672,"#1, R/H",ROCKER COVER GASKET,LEAKING
103672,"#1, R/H",ROCKER COVER GASKET,LEAKING
103673,"#3, L/H",ROCKER COVER GASKET,LEAKING
103674,"#3 & 4, R/H",INTAKE GASKETS,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103675,#2,INTAKE,LEAKING
103676,#4 CYL,ROCKER COVER,MISSING SCREW
103677,R/H ENG #3,INTAKE TUBE GASKET,LEAKING
103677,R/H ENG #3,INTAKE TUBE GASKET,LEAKING
103677,R/H ENG #3,INTAKE TUBE GASKET,LEAKING
103677,R/H ENG #3,INTAKE TUBE GASKET,LEAKING
103677,R/H ENG #3,INTAKE TUBE GASKET,LEAKING
103677,R/H ENG #3,INTAKE TUBE GASKET,LEAKING
103677,R/H ENG #3,INTAKE TUBE GASKET,LEAKING
103678,"L/H ENG #2, 3 & 4",INTAKE TUBE GASKETS,LEAKING
103678,"L/H ENG #2, 3 & 4",INTAKE TUBE GASKETS,LEAKING
103679,"L/H ENG, #1, 2, 3 & 4",ROCKER BOX COVER GASKETS,LEAKING
103680,#3,ROCKER BOX COVER GASKET,LEAKING
103680,#3,ROCKER BOX COVER GASKET,LEAKING
103680,#3,ROCKER BOX COVER GASKET,LEAKING
103681,#2,ROCKER GASKET,LEAKING
103681,#2,ROCKER GASKET,LEAKING
103681,#2,ROCKER GASKET,LEAKING
103681,#2,ROCKER GASKET,LEAKING
103682,#1 CYL,ROCKER GASKET,LEAKING
103683,"#2, 4 CYLINDER","INTERCOOLING, BAFFLE WIRE",
103684,R/H ENG #3 & 4,INTAKE GASKETS,LEAKING
103684,R/H ENG #3 & 4,INTAKE GASKETS,LEAKING
103684,R/H ENG #3 & 4,INTAKE GASKETS,LEAKING
103685,"#2 & 4 CYL, L/H",INTAKES,LEAKING
103686,,BAFFLE PLUG OUT,
103687,,,INSTALLED
103688,,"BAFFLING, INTAKE",WORN
103689,L/H,ROCKER BOX COVER SCREWS,LOOSE
103690,L/H ENG,ROCKER COVER GASKET,LEAKING
103691,L/H ENG #4,INTAKE GASKET,LEAKING
103691,L/H ENG #4,INTAKE GASKET,LEAKING
103691,L/H ENG #4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103692,#4,INTAKE GASKET,LEAKING
103693,,BAFFLE PLUGS,
103693,,BAFFLE PLUGS,
103693,,BAFFLE PLUGS,
103693,,BAFFLE PLUGS,
103694,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103694,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103694,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103694,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103694,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103695,#2/4,"BAFFLE, INTERCYLINDER BAFFL",
103696,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103696,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103696,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103696,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103696,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103697,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103697,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103697,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103697,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103697,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103698,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103698,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103698,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103698,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103698,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103699,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103699,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103699,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103699,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103699,"#4 CYLINDER, #4",VALVE,"LOW COMPRESSION, LEAKING"
103700,CYL #3,INTAKE GASKET,LEAKING
103700,CYL #3,INTAKE GASKET,LEAKING
103700,CYL #3,INTAKE GASKET,LEAKING
103700,CYL #3,INTAKE GASKET,LEAKING
103700,CYL #3,INTAKE GASKET,LEAKING
103700,CYL #3,INTAKE GASKET,LEAKING
103701,,BAFFLE PLUGS,WORN
103701,,BAFFLE PLUGS,WORN
103702,ENGINE,BAFFLE,LOOSE
103703,,CABLE SHEATH,LOOSE
103704,,,
103704,,,
103704,,,
103704,,,
103704,,,
103704,,,
103704,,,
103704,,,
103704,,,
103704,,,
103704,,,
103704,,,
103705,#3,BAFFLE SEAL RIVETS,LOOSE
103706,"TOP BOLT ON, ENGINE",,LEAKING
103707,#4 CYLINDER,INTAKE GASKET,LEAKING
103707,#4 CYLINDER,INTAKE GASKET,LEAKING
103708,#1 CYL,BAFFLE,
103709,#2,INTAKE TUBE GASKET,LEAKING
103709,#2,INTAKE TUBE GASKET,LEAKING
103709,#2,INTAKE TUBE GASKET,LEAKING
103709,#2,INTAKE TUBE GASKET,LEAKING
103709,#2,INTAKE TUBE GASKET,LEAKING
103709,#2,INTAKE TUBE GASKET,LEAKING
103709,#2,INTAKE TUBE GASKET,LEAKING
103709,#2,INTAKE TUBE GASKET,LEAKING
103709,#2,INTAKE TUBE GASKET,LEAKING
103709,#2,INTAKE TUBE GASKET,LEAKING
103709,#2,INTAKE TUBE GASKET,LEAKING
103709,#2,INTAKE TUBE GASKET,LEAKING
103710,CYL #3,BAFFLE,MISSING SCREW
103711,R/H AFT ENGINE,BAFFLE,"SCREW MISSING, SECURED"
103712,"#1, 2, 3, 4",ROCKER COVER GASKETS,
103713,"R/H UPPER, #1 CYL","BAFFLE, ROCKER COVER",
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103714,#4,ROCKER COVER GASKET,LEAKING
103715,CYL #2,INTAKE GASKET,LEAKING
103715,CYL #2,INTAKE GASKET,LEAKING
103715,CYL #2,INTAKE GASKET,LEAKING
103715,CYL #2,INTAKE GASKET,LEAKING
103715,CYL #2,INTAKE GASKET,LEAKING
103715,CYL #2,INTAKE GASKET,LEAKING
103715,CYL #2,INTAKE GASKET,LEAKING
103715,CYL #2,INTAKE GASKET,LEAKING
103715,CYL #2,INTAKE GASKET,LEAKING
103715,CYL #2,INTAKE GASKET,LEAKING
103715,CYL #2,INTAKE GASKET,LEAKING
103715,CYL #2,INTAKE GASKET,LEAKING
103715,CYL #2,INTAKE GASKET,LEAKING
